# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	7884	SENP3	172	1.022127e-3	1.000000e+0	1.102293e-1	4.356248e+1	4.591107e-2	2	3.704896e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	SENP3
Ensembl Genes	16109	HIST1H4G	173	1.040819e-3	1.000000e+0	1.115963e-1	4.316346e+1	4.633549e-2	2	3.739145e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H4G
Ensembl Genes	4635	TARBP2	174	1.043502e-3	1.000000e+0	1.112409e-1	4.310705e+1	4.639612e-2	2	3.744038e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TARBP2
Ensembl Genes	9601	C19orf43	175	1.056199e-3	1.000000e+0	1.119511e-1	4.284311e+1	4.668195e-2	2	3.767104e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	C19orf43
Ensembl Genes	6784	MAN2A2	176	1.057880e-3	1.000000e+0	1.114921e-1	1.543710e+1	1.943371e-1	3	1.568246e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	MAN2A2
Ensembl Genes	3269	PTPMT1	177	1.067874e-3	1.000000e+0	1.119096e-1	1.538635e+1	1.949780e-1	3	1.573419e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	PTPMT1
Ensembl Genes	16241	LTB	178	1.071688e-3	1.000000e+0	1.116783e-1	4.252748e+1	4.702842e-2	2	3.795063e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	LTB
Ensembl Genes	3264	SPI1	179	1.130282e-3	1.000000e+0	1.171263e-1	1.508315e+1	1.988974e-1	3	1.605047e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	SPI1
Ensembl Genes	2858	IFITM1	180	1.138535e-3	1.000000e+0	1.173260e-1	4.124003e+1	4.849657e-2	2	3.913538e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	IFITM1
Ensembl Genes	14063	MBNL1	181	1.149034e-3	1.000000e+0	1.177538e-1	3.969544e+0	2.015345e+0	8	1.626327e-4	6.455778e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1	MBNL1
Ensembl Genes	4565	HIGD1C	182	1.149311e-3	1.000000e+0	1.171350e-1	8.984200e+0	4.452260e-1	4	3.592851e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	HIGD1C
Ensembl Genes	19855	COX7B	183	1.151777e-3	1.000000e+0	1.167449e-1	4.099839e+1	4.878240e-2	2	3.936604e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	COX7B
Ensembl Genes	16138	HIST1H4J	184	1.183778e-3	1.000000e+0	1.193364e-1	4.043126e+1	4.946667e-2	2	3.991823e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H4J
Ensembl Genes	20083	ENSG00000134602	185	1.205098e-3	1.000000e+0	1.208290e-1	3.570057e+0	2.520968e+0	9	2.034352e-4	7.262750e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1	ENSG00000134602
Ensembl Genes	7928	RPL26	186	1.225929e-3	1.000000e+0	1.222568e-1	3.971840e+1	5.035449e-2	2	4.063468e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RPL26
Ensembl Genes	9631	NANOS3	187	1.230215e-3	1.000000e+0	1.220281e-1	8.818138e+0	4.536105e-1	4	3.660511e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	NANOS3
Ensembl Genes	17385	YWHAG	188	1.247932e-3	1.000000e+0	1.231271e-1	8.783587e+0	4.553948e-1	4	3.674910e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	YWHAG
Ensembl Genes	5692	ENSG00000254692	189	1.252399e-3	1.000000e+0	1.229140e-1	3.928925e+1	5.090451e-2	2	4.107852e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ENSG00000254692
Ensembl Genes	13166	PPARA	190	1.258160e-3	1.000000e+0	1.228295e-1	5.177834e+0	1.158786e+0	6	9.351078e-5	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	PPARA
Ensembl Genes	6258	GOLGA8Q	191	1.258940e-3	1.000000e+0	1.222622e-1	6.415289e+0	7.793881e-1	5	6.289446e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	GOLGA8Q
Ensembl Genes	9543	RAB3D	192	1.274197e-3	1.000000e+0	1.230994e-1	1.446186e+1	2.074421e-1	3	1.674001e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RAB3D
Ensembl Genes	3534	ESRRA	193	1.274913e-3	1.000000e+0	1.225304e-1	3.893482e+1	5.136790e-2	2	4.145247e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ESRRA
Ensembl Genes	10427	CLDND2	194	1.282531e-3	1.000000e+0	1.226272e-1	3.881700e+1	5.152381e-2	2	4.157829e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CLDND2
Ensembl Genes	1288	CRTC2	195	1.289321e-3	1.000000e+0	1.226442e-1	3.871287e+1	5.166240e-2	2	4.169012e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CRTC2
Ensembl Genes	7249	MYLPF	196	1.320305e-3	1.000000e+0	1.249507e-1	3.824796e+1	5.229037e-2	2	4.219688e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MYLPF
Ensembl Genes	18574	NRBP2	197	1.330275e-3	1.000000e+0	1.252552e-1	8.630676e+0	4.634631e-1	4	3.740019e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	NRBP2
Ensembl Genes	16271	HSPA1A	198	1.352079e-3	1.000000e+0	1.266652e-1	3.778790e+1	5.292700e-2	2	4.271062e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HSPA1A
Ensembl Genes	18255	C8orf44	199	1.357307e-3	1.000000e+0	1.265160e-1	8.583034e+0	4.660357e-1	4	3.760778e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	C8orf44
Ensembl Genes	19406	TPRN	200	1.360787e-3	1.000000e+0	1.262062e-1	3.766462e+1	5.310023e-2	2	4.285042e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TPRN
Ensembl Genes	16103	HIST1H4E	201	1.370836e-3	1.000000e+0	1.265057e-1	3.752384e+1	5.329945e-2	2	4.301118e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST1H4E
Ensembl Genes	16274	NEU1	202	1.380438e-3	1.000000e+0	1.267611e-1	1.406030e+1	2.133667e-1	3	1.721810e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	NEU1
Ensembl Genes	13520	NDUFAF3	203	1.386856e-3	1.000000e+0	1.267231e-1	3.730257e+1	5.361560e-2	2	4.326630e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NDUFAF3
Ensembl Genes	6863	FAM195A	204	1.410055e-3	1.000000e+0	1.282113e-1	3.698886e+1	5.407034e-2	2	4.363326e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FAM195A
Ensembl Genes	1144	HIST2H3C	205	1.422058e-3	1.000000e+0	1.286720e-1	3.682956e+1	5.430420e-2	2	4.382198e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HIST2H3C
Ensembl Genes	17513	AP4M1	206	1.436348e-3	1.000000e+0	1.293341e-1	3.664254e+1	5.458138e-2	2	4.404566e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	AP4M1
Ensembl Genes	6017	IRF2BPL	207	1.447660e-3	1.000000e+0	1.297229e-1	5.035026e+0	1.191652e+0	6	9.616303e-5	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	IRF2BPL
Ensembl Genes	10499	NDUFA3	208	1.456333e-3	1.000000e+0	1.298727e-1	3.638559e+1	5.496682e-2	2	4.435670e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NDUFA3
Ensembl Genes	3481	C11orf83	209	1.476905e-3	1.000000e+0	1.310771e-1	3.612656e+1	5.536092e-2	2	4.467473e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	C11orf83
Ensembl Genes	16320	BRD2	210	1.479990e-3	1.000000e+0	1.307254e-1	1.371972e+1	2.186633e-1	3	1.764552e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	BRD2
Ensembl Genes	19267	ASB6	211	1.502305e-3	1.000000e+0	1.320676e-1	1.364755e+1	2.198196e-1	3	1.773883e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ASB6
Ensembl Genes	8373	COASY	212	1.512036e-3	1.000000e+0	1.322960e-1	3.569652e+1	5.602787e-2	2	4.521294e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	COASY
Ensembl Genes	10206	ERCC1	213	1.578036e-3	1.000000e+0	1.374225e-1	1.341289e+1	2.236654e-1	3	1.804918e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ERCC1
Ensembl Genes	6410	SHF	214	1.587969e-3	1.000000e+0	1.376413e-1	8.219380e+0	4.866547e-1	4	3.927168e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	SHF
Ensembl Genes	20238	TAZ	215	1.601362e-3	1.000000e+0	1.381566e-1	3.466751e+1	5.769091e-2	2	4.655496e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TAZ
Ensembl Genes	15972	RIPK1	216	1.605828e-3	1.000000e+0	1.379005e-1	8.194004e+0	4.881618e-1	4	3.939330e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	RIPK1
Ensembl Genes	7915	VAMP2	217	1.625740e-3	1.000000e+0	1.389671e-1	3.440151e+1	5.813698e-2	2	4.691493e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	VAMP2
Ensembl Genes	5377	SLC25A30	218	1.649299e-3	1.000000e+0	1.403342e-1	8.133679e+0	4.917824e-1	4	3.968547e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	SLC25A30
Ensembl Genes	9326	MRPL54	219	1.661079e-3	1.000000e+0	1.406911e-1	3.402637e+1	5.877794e-2	2	4.743217e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MRPL54
Ensembl Genes	6736	SEC11A	220	1.677597e-3	1.000000e+0	1.414443e-1	8.095466e+0	4.941037e-1	4	3.987280e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	SEC11A
Ensembl Genes	9647	DDX39A	221	1.681497e-3	1.000000e+0	1.411316e-1	1.311551e+1	2.287368e-1	3	1.845843e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	DDX39A
Ensembl Genes	10191	GEMIN7	222	1.691936e-3	1.000000e+0	1.413681e-1	3.370846e+1	5.933229e-2	2	4.787951e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	GEMIN7
Ensembl Genes	9922	LIN37	223	1.696540e-3	1.000000e+0	1.411171e-1	3.366177e+1	5.941458e-2	2	4.794591e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	LIN37
Ensembl Genes	2700	SMNDC1	224	1.702004e-3	1.000000e+0	1.409396e-1	4.874232e+0	1.230963e+0	6	9.933531e-5	4.841833e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1	SMNDC1
Ensembl Genes	1290	CREB3L4	225	1.712822e-3	1.000000e+0	1.412050e-1	3.349818e+1	5.970474e-2	2	4.818007e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CREB3L4
Ensembl Genes	7425	CKLF	226	1.735790e-3	1.000000e+0	1.424653e-1	3.327132e+1	6.011184e-2	2	4.850859e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CKLF
Ensembl Genes	15943	MGAT1	227	1.736069e-3	1.000000e+0	1.418605e-1	8.018994e+0	4.988157e-1	4	4.025304e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	MGAT1
Ensembl Genes	15898	DOK3	228	1.737262e-3	1.000000e+0	1.413354e-1	3.325694e+1	6.013782e-2	2	4.852955e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	DOK3
Ensembl Genes	19263	PPP2R4	229	1.739900e-3	1.000000e+0	1.409319e-1	3.712520e+0	2.154871e+0	8	1.738921e-4	6.455778e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1	PPP2R4
Ensembl Genes	3496	WDR74	230	1.770766e-3	1.000000e+0	1.428084e-1	3.293438e+1	6.072682e-2	2	4.900485e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	WDR74
Ensembl Genes	15196	SEPP1	231	1.790966e-3	1.000000e+0	1.438122e-1	3.365965e+0	2.673825e+0	9	2.157702e-4	7.262750e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1,E1,E1,E1,E1	SEPP1
Ensembl Genes	10682	CHMP2A	232	1.807575e-3	1.000000e+0	1.445203e-1	3.259039e+1	6.136778e-2	2	4.952209e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	CHMP2A
Ensembl Genes	13058	GTPBP1	233	1.816398e-3	1.000000e+0	1.446024e-1	1.276247e+1	2.350641e-1	3	1.896902e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	GTPBP1
Ensembl Genes	9620	LYL1	234	1.821846e-3	1.000000e+0	1.444163e-1	7.912445e+0	5.055328e-1	4	4.079509e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	LYL1
Ensembl Genes	15183	TTC33	235	1.830181e-3	1.000000e+0	1.444597e-1	7.902425e+0	5.061737e-1	4	4.084681e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	TTC33
Ensembl Genes	9606	PRDX2	236	1.856374e-3	1.000000e+0	1.459063e-1	3.215023e+1	6.220796e-2	2	5.020009e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	PRDX2
Ensembl Genes	9692	FAM32A	237	1.867528e-3	1.000000e+0	1.461636e-1	3.205205e+1	6.239851e-2	2	5.035387e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	FAM32A
Ensembl Genes	9602	ASNA1	238	1.907077e-3	1.000000e+0	1.486318e-1	3.171090e+1	6.306979e-2	2	5.089557e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	ASNA1
Ensembl Genes	13414	SEC22C	239	1.929707e-3	1.000000e+0	1.497663e-1	3.152043e+1	6.345090e-2	2	5.120312e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	SEC22C
Ensembl Genes	9621	TRMT1	240	1.942363e-3	1.000000e+0	1.501204e-1	3.141537e+1	6.366311e-2	2	5.137437e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TRMT1
Ensembl Genes	8997	RIOK3	241	1.944513e-3	1.000000e+0	1.496630e-1	1.245812e+1	2.408068e-1	3	1.943244e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RIOK3
Ensembl Genes	8374	MLX	242	1.948576e-3	1.000000e+0	1.493559e-1	3.136416e+1	6.376705e-2	2	5.145824e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	MLX
Ensembl Genes	6033	SPTLC2	243	1.955296e-3	1.000000e+0	1.492543e-1	5.795175e+0	8.627868e-1	5	6.962450e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	SPTLC2
Ensembl Genes	7851	DVL2	244	1.979524e-3	1.000000e+0	1.504844e-1	3.111270e+1	6.428242e-2	2	5.187413e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	DVL2
Ensembl Genes	465	RBBP4	245	1.981137e-3	1.000000e+0	1.499923e-1	1.237599e+1	2.424049e-1	3	1.956140e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	RBBP4
Ensembl Genes	5109	SIRT4	246	1.986833e-3	1.000000e+0	1.498121e-1	1.236340e+1	2.426517e-1	3	1.958132e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	SIRT4
Ensembl Genes	16335	TAPBP	247	1.991287e-3	1.000000e+0	1.495400e-1	3.101866e+1	6.447731e-2	2	5.203140e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TAPBP
Ensembl Genes	3614	RAB1B	248	1.995740e-3	1.000000e+0	1.492701e-1	3.098329e+1	6.455093e-2	2	5.209081e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	RAB1B
Ensembl Genes	19444	PLCXD1	249	2.005424e-3	1.000000e+0	1.493920e-1	7.704083e+0	5.192052e-1	4	4.189842e-5	3.227889e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1	PLCXD1
Ensembl Genes	4240	USP5	250	2.018338e-3	1.000000e+0	1.497526e-1	3.080554e+1	6.492338e-2	2	5.239137e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	USP5
Ensembl Genes	8767	GALK1	251	2.018593e-3	1.000000e+0	1.491748e-1	1.229406e+1	2.440203e-1	3	1.969176e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	GALK1
Ensembl Genes	19413	TUBB4B	252	2.024403e-3	1.000000e+0	1.490105e-1	3.075835e+1	6.502299e-2	2	5.247175e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TUBB4B
Ensembl Genes	18291	TMEM70	253	2.058577e-3	1.000000e+0	1.509271e-1	3.049633e+1	6.558167e-2	2	5.292259e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	TMEM70
Ensembl Genes	19229	ENSG00000232850	254	2.086561e-3	1.000000e+0	1.523765e-1	1.215044e+1	2.469046e-1	3	1.992452e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	ENSG00000232850
Ensembl Genes	4584	NR4A1	255	2.088624e-3	1.000000e+0	1.519290e-1	1.214618e+1	2.469912e-1	3	1.993151e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	NR4A1
Ensembl Genes	20071	BCORL1	256	2.088908e-3	1.000000e+0	1.513561e-1	5.706605e+0	8.761777e-1	5	7.070511e-5	4.034861e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1,E1,E1	BCORL1
Ensembl Genes	6734	WDR73	257	2.119718e-3	1.000000e+0	1.529909e-1	1.208262e+1	2.482905e-1	3	2.003635e-5	2.420917e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1,E1	WDR73
Ensembl Genes	13032	NOL12	258	2.126393e-3	1.000000e+0	1.528778e-1	2.999519e+1	6.667737e-2	2	5.380679e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	NOL12
Ensembl Genes	11634	HSPE1-MOB4	259	2.132611e-3	1.000000e+0	1.527328e-1	2.995044e+1	6.677698e-2	2	5.388717e-6	1.613944e-4	1	6.127554e-1	1.000000e+0	1.000000e+0	1.631973e+0	6.127554e-1	1	1	8.798170e-5	1.000000e+0	E1,E1	HSPE1-MOB4
