# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0031491	nucleosome binding	11	5.019511e-8	2.094140e-4	1.903764e-5	1.798248e+0	5.560968e+1	100	4.487547e-3	8.069722e-3	49	8.894083e-8	3.710611e-4	7.572676e-6	1.481329e+0	3.982910e+1	59	65	5.190920e-3	9.076923e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ACTB,ACTL6A,ARID1A,CABIN1,CHD4,DNTTIP1,GATAD2B,H1FOO,H2AFY,H2AFZ,H3F3A,H3F3B,H3F3C,HDAC1,HDAC2,HIRA,HIST1H3A,HIST1H3B,HIST1H3C,HIST1H3D,HIST1H3E,HIST1H3F,HIST1H3G,HIST1H3H,HIST1H3I,HIST1H3J,HIST2H3A,HIST2H3C,HIST2H3PS2,HMGA2,HMGN1,HMGN2,HMGN3,HMGN4,HMGN5,HNRNPC,HP1BP3,L3MBTL1,MBD2,MBD3,MTA2,NAP1L4,NOC2L,RBBP4,RCC1,RNF168,RNF169,RNF4,SAP30L,SMARCA4,SMARCA5,SMARCB1,SMARCC1,SMARCC2,SMARCD2,SMARCE1,SUPT16H,SUPT6H,ZNHIT1
GO Molecular Function	GO:0003899	DNA-directed 5'-3' RNA polymerase activity	12	6.174985e-8	2.576204e-4	2.146836e-5	2.280910e+0	2.367477e+1	54	1.910488e-3	4.357650e-3	61	4.227506e-7	1.763716e-3	2.891337e-5	1.554260e+0	2.573573e+1	40	42	3.519268e-3	9.523810e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CD3EAP,CRCP,ENSG00000228049,MED20,MED21,POLR1A,POLR1B,POLR1C,POLR1D,POLR1E,POLR2A,POLR2B,POLR2C,POLR2D,POLR2E,POLR2F,POLR2G,POLR2H,POLR2I,POLR2J,POLR2J2,POLR2J3,POLR2K,POLR2L,POLR2M,POLR3A,POLR3B,POLR3C,POLR3D,POLR3E,POLR3F,POLR3GL,POLR3H,POLR3K,PRIM1,PRIM2,PRIMPOL,RPAP1,TWISTNB,ZNRD1
GO Molecular Function	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	13	1.566973e-7	6.537411e-4	5.028778e-5	1.430392e+0	1.593969e+2	228	1.286289e-2	1.839897e-2	29	5.162681e-12	2.153871e-8	7.427140e-10	1.414376e+0	9.191331e+1	130	150	1.143762e-2	8.666667e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ASH1L,ASH2L,ASMT,C6orf211,C7orf60,C9orf156,C9orf41,CAMKMT,CMTR1,CMTR2,COMT,COQ3,CXXC1,DIMT1,DNMT1,DNMT3A,DOT1L,DPH5,DPY30,EED,EHMT1,EHMT2,ENSG00000272333,EZH1,EZH2,FAM103A1,FAM86A,FBL,FBXO11,FTSJ1,FTSJ2,FTSJ3,HEMK1,HNMT,KMT2A,KMT2C,KMT2D,KMT2E,LCMT1,LCMT2,LRTOMT,MECOM,MEPCE,METTL1,METTL10,METTL14,METTL15,METTL16,METTL20,METTL21A,METTL21B,METTL22,METTL2A,METTL2B,METTL3,METTL4,MRM1,N6AMT1,N6AMT2,NDUFAF7,NNMT,NOP2,NSD1,NSUN2,NSUN3,NSUN4,NSUN5,NSUN6,PCMT1,PCMTD1,PEMT,PRDM16,PRDM2,PRDM7,PRMT1,PRMT10,PRMT2,PRMT3,PRMT5,PRMT6,PRMT7,RBBP5,RNMT,RNMTL1,RRNAD1,RRP8,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD6,SETD7,SETD8,SETD9,SETDB1,SETDB2,SETMAR,SMYD3,SUV39H1,SUV39H2,SUV420H1,SUV420H2,SUZ12,TARBP1,TFB1M,TFB2M,THUMPD2,THUMPD3,TPMT,TRDMT1,TRMT1,TRMT10A,TRMT10B,TRMT10C,TRMT11,TRMT112,TRMT1L,TRMT2B,TRMT5,TRMT61A,TRMT61B,VCPKMT,WBSCR22,WDR4,WDR5,WDR77,WDR82,WHSC1,WHSC1L1
GO Molecular Function	GO:0017069	snRNA binding	14	1.937946e-7	8.085111e-4	5.775079e-5	2.425271e+0	1.814230e+1	44	1.464033e-3	3.550678e-3	96	1.980548e-5	8.262846e-2	8.607132e-4	1.503133e+0	2.328471e+1	35	38	3.079359e-3	9.210526e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CCNT1,CCNT2,CDK9,DDX21,EIF5A,GEMIN5,HEXIM1,HEXIM2,HNRNPU,ISG20,LSM10,LSM11,LSM2,LSM4,LSM7,METTL16,NAA38,NCBP2,NHP2L1,PRPF31,PRPF4,PRPF8,RBM22,RBM41,RNPC3,SART3,SNRNP35,SNRNP70,SNRPA,SNRPA1,SNRPB,SNRPB2,SNRPD3,TOE1,TROVE2
GO Molecular Function	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	15	1.941376e-7	8.099421e-4	5.399614e-5	1.962038e+0	3.618687e+1	71	2.920180e-3	5.729503e-3	116	7.860542e-5	3.279418e-1	2.827085e-3	1.464591e+0	2.389746e+1	35	39	3.079359e-3	8.974359e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CWC27,FKBP11,FKBP14,FKBP1A,FKBP1B,FKBP2,FKBP3,FKBP5,FKBP6,FKBP7,FKBP8,FKBP9,NKTR,PIN1,PIN4,PPIA,PPIAL4A,PPIAL4B,PPIAL4C,PPIAL4D,PPIAL4G,PPIB,PPID,PPIE,PPIF,PPIG,PPIH,PPIL1,PPIL2,PPIL3,PPIL4,PPIL6,PPP2R4,PPWD1,RANBP2
GO Molecular Function	GO:0003924	GTPase activity	16	2.024386e-7	8.445738e-4	5.278586e-5	1.325298e+0	2.633371e+2	349	2.125057e-2	2.816333e-2	101	2.270935e-5	9.474341e-2	9.380535e-4	1.190585e+0	1.721843e+2	205	281	1.803625e-2	7.295374e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ADSSL1,AGAP3,ARF1,ARF3,ARF4,ARF5,ARF6,ARFRP1,ARHGAP35,ARHGAP5,ARHGDIB,ARL1,ARL2,ARL3,ARL4D,ARL8A,ARL8B,ATL2,ATL3,BMS1,CDC42,DDX3X,DNAJC27,DNM1,DNM1L,DNM2,DNM3,EEF1A1,EEF2,EEFSEC,EFTUD1,EFTUD2,EIF2S3,EIF5,EIF5B,ENSG00000267261,GBP1,GBP2,GBP3,GBP4,GBP5,GBP6,GCH1,GFM1,GFM2,GIMAP7,GNA12,GNA13,GNA14,GNA15,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,GNAT3,GNB1,GNB2,GNG10,GNG3,GNG5,GNGT2,GNL1,GNL2,GNL3,GNL3L,GPN1,GPN2,GPN3,GSPT1,GTPBP1,GTPBP2,GTPBP3,GTPBP4,GUF1,HBS1L,IFT27,IRGC,KRAS,LRRK2,LSG1,MFN1,MFN2,MMAA,MRAS,MSTO1,MTG1,MTG2,MTIF2,MX1,MX2,NKIRAS1,NKIRAS2,NOA1,NRAS,NUDT1,OPA1,RAB10,RAB11A,RAB11B,RAB12,RAB13,RAB14,RAB17,RAB18,RAB1A,RAB1B,RAB20,RAB21,RAB22A,RAB24,RAB27A,RAB27B,RAB28,RAB2A,RAB2B,RAB30,RAB31,RAB32,RAB33A,RAB33B,RAB34,RAB35,RAB37,RAB39A,RAB3A,RAB3C,RAB3D,RAB40AL,RAB40C,RAB42,RAB43,RAB4A,RAB4B,RAB5A,RAB5B,RAB5C,RAB6A,RAB6B,RAB6C,RAB7A,RAB7L1,RAB8A,RAB8B,RABL2A,RABL2B,RABL6,RAC1,RAC2,RALA,RALB,RAN,RAP1A,RAP1B,RAP1GAP,RAP2A,RAP2B,RAP2C,RASA1,RASD1,RASEF,RASL11A,RHEB,RHEBL1,RHOA,RHOB,RHOBTB1,RHOBTB2,RHOG,RHOH,RHOQ,RHOT1,RHOT2,RHOU,RIT1,RND2,RND3,RRAGA,RRAGB,RRAGC,RRAGD,RRAS,RRAS2,SAR1B,SEPT4,SEPT9,SRP54,SRPR,TBCC,TRIM23,TSR1,TUBA1A,TUBA1B,TUBA1C,TUBA4A,TUBB,TUBB2A,TUBB2B,TUBB4A,TUBB4B,TUBB6,TUBD1,TUBE1,TUBG1,TUFM
GO Molecular Function	GO:0008171	O-methyltransferase activity	17	2.100987e-7	8.765318e-4	5.156069e-5	2.542894e+0	1.573011e+1	40	1.269376e-3	3.227889e-3	283	1.476030e-2	1.000000e+0	2.175971e-1	1.398834e+0	1.286786e+1	18	21	1.583671e-3	8.571429e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ASMT,ASMTL,BCDIN3D,C6orf211,CMTR1,CMTR2,COMT,COQ3,FTSJ2,FTSJ3,HENMT1,LCMT1,LRTOMT,MRM1,PCMT1,PCMTD1,RNMTL1,TARBP1
GO Molecular Function	GO:0048027	mRNA 5'-UTR binding	18	2.929498e-7	1.222187e-3	6.789925e-5	2.445176e+0	1.717668e+1	42	1.386110e-3	3.389283e-3	203	2.230181e-3	1.000000e+0	4.583406e-2	1.483611e+0	1.348062e+1	20	22	1.759634e-3	9.090909e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CCT5,DDX3X,FMR1,GNL3,IGF2BP2,IGF2BP3,LARP1,MRPS11,NCL,RARA,RPL26,RPL41,RPL5,RPS13,RPS14,RPS3A,RPS7,RSL1D1,SHMT1,UTP23
GO Molecular Function	GO:0016853	isomerase activity	19	3.315025e-7	1.383028e-3	7.279097e-5	1.467225e+0	1.294962e+2	190	1.044998e-2	1.533247e-2	60	2.717414e-7	1.133705e-3	1.889509e-5	1.318992e+0	8.946229e+1	118	146	1.038184e-2	8.082192e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ALOX12,AMACR,APOA1BP,BPGM,CWC27,DCT,DDT,DHRS9,DKC1,DSE,EBP,EBPL,ECH1,ECI2,EHHADH,ENOSF1,ERO1L,ERO1LB,ERP44,FKBP11,FKBP14,FKBP1A,FKBP1B,FKBP2,FKBP3,FKBP5,FKBP6,FKBP7,FKBP8,FKBP9,GALE,GALM,GLCE,GLRX2,GNE,GNPDA1,GNPDA2,GPI,GSTZ1,HMGCS1,HSD17B4,IDI1,ITGB3,ITPK1,MCEE,MIF,MPI,MRI1,MUT,NKTR,P4HB,PBLD,PDIA3,PDIA4,PDIA5,PDIA6,PGAM1,PGM1,PGM2,PGM2L1,PGM3,PIGK,PIN1,PIN4,PMM1,PMM2,PPIA,PPIAL4A,PPIAL4B,PPIAL4C,PPIAL4D,PPIAL4G,PPIB,PPID,PPIE,PPIF,PPIG,PPIH,PPIL1,PPIL2,PPIL3,PPIL4,PPIL6,PPP2R4,PPWD1,PTGES,PTGES2,PTGES3,PUS1,PUS10,PUS3,PUS7,PUS7L,PUSL1,QSOX1,QSOX2,RANBP2,RPE,RPIA,RPUSD1,RPUSD2,RPUSD3,RPUSD4,SRR,TBXAS1,TMX1,TMX3,TMX4,TOP1,TOP2A,TOP2B,TOP3A,TOP3B,TPI1,TRUB1,TRUB2,TSTA3,TXNDC11
GO Molecular Function	GO:0016859	cis-trans isomerase activity	20	3.507786e-7	1.463448e-3	7.317242e-5	1.919793e+0	3.750404e+1	72	3.026472e-3	5.810200e-3	133	1.776471e-4	7.411437e-1	5.572509e-3	1.432952e+0	2.512297e+1	36	41	3.167341e-3	8.780488e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	CWC27,FKBP11,FKBP14,FKBP1A,FKBP1B,FKBP2,FKBP3,FKBP5,FKBP6,FKBP7,FKBP8,FKBP9,GSTZ1,NKTR,PIN1,PIN4,PPIA,PPIAL4A,PPIAL4B,PPIAL4C,PPIAL4D,PPIAL4G,PPIB,PPID,PPIE,PPIF,PPIG,PPIH,PPIL1,PPIL2,PPIL3,PPIL4,PPIL6,PPP2R4,PPWD1,RANBP2
GO Molecular Function	GO:0050786	RAGE receptor binding	21	3.618679e-7	1.509713e-3	7.189109e-5	4.379853e+0	4.109727e+0	18	3.316436e-4	1.452550e-3	578	1.367276e-1	1.000000e+0	9.868989e-1	1.335250e+0	6.740309e+0	9	11	7.918353e-4	8.181818e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	FPR1,HMGB1,HMGB2,S100A13,S100A4,S100A8,S100A9,S100B,S100P
GO Molecular Function	GO:0032182	ubiquitin-like protein binding	22	4.601357e-7	1.919686e-3	8.725846e-5	1.504130e+0	1.096980e+2	165	8.852323e-3	1.331504e-2	16	2.338007e-14	9.754165e-11	6.096353e-12	1.497099e+0	7.414340e+1	111	121	9.765969e-3	9.173554e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ADRM1,AGL,ATRIP,AUP1,BAG6,BIRC2,BRCC3,BRE,BUB3,C1orf86,C6orf106,CBX4,CKS1B,CKS2,CXCR4,DAXX,DCUN1D1,DCUN1D2,DCUN1D3,DCUN1D4,DCUN1D5,DDI2,DZIP3,EPS15,FAF1,FAF2,FAM175A,FAM175B,FAM63A,FAM63B,FBXO7,HDAC6,HERC2,HSPB1,IKBKE,MARK4,MVB12A,NBR1,NPLOC4,NR3C1,NSFL1C,NUP62,OTUB1,OTUB2,OTUD7A,PARK2,PARP10,PLAA,PML,PRPF8,PSMD4,RAD18,RAD23A,RAD23B,RAE1,RBCK1,RNF111,RNF168,RNF169,RNF31,RNF4,SH3BP1,SHARPIN,SIMC1,SIRT2,SMAD3,SPRTN,SQSTM1,TAB2,TDG,TERF1,TNFAIP3,TNIP1,TNIP2,TOLLIP,TOP2A,TP53INP2,TSG101,UBA2,UBAC2,UBAP1,UBE2A,UBE2L6,UBE2N,UBQLN1,UBQLN4,UBR5,UBTD1,UBTD2,UBXN1,UBXN11,UBXN2A,UBXN2B,UBXN7,UCHL3,UFD1L,UIMC1,USP13,USP16,USP25,USP5,USPL1,VCP,VPS28,VPS36,WDR81,WDR92,ZBTB1,ZFAND6,ZRANB1,ZRANB3
GO Molecular Function	GO:0016741	transferase activity, transferring one-carbon groups	23	5.392747e-7	2.249854e-3	9.781974e-5	1.335692e+0	2.305920e+2	308	1.860813e-2	2.485474e-2	26	1.923587e-12	8.025205e-9	3.086617e-10	1.354986e+0	1.335807e+2	181	218	1.592469e-2	8.302752e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ALDH1L2,ALKBH8,ASH1L,ASH2L,ASMT,ASMTL,ATIC,BCDIN3D,C6orf211,C7orf60,C9orf114,C9orf156,C9orf41,CAD,CAMKMT,CIAPIN1,CMTR1,CMTR2,COMT,COQ3,COQ5,CXXC1,DIMT1,DNMT1,DNMT3A,DOT1L,DPH5,DPY30,ECE2,EED,EHMT1,EHMT2,ENSG00000272333,EZH1,EZH2,FAM103A1,FAM86A,FAM86B1,FAM86B2,FAM86C1,FAM98A,FAM98B,FBL,FBXO11,FTCD,FTSJ1,FTSJ2,FTSJ3,GART,GATM,HEMK1,HENMT1,HNMT,KMT2A,KMT2C,KMT2D,KMT2E,LCMT1,LCMT2,LRTOMT,MECOM,MEPCE,METTL1,METTL10,METTL12,METTL13,METTL14,METTL15,METTL16,METTL17,METTL18,METTL20,METTL21A,METTL21B,METTL22,METTL23,METTL24,METTL25,METTL2A,METTL2B,METTL3,METTL4,METTL5,METTL6,METTL7A,METTL8,MGMT,MRM1,MTFMT,MTR,N6AMT1,N6AMT2,NDUFAF5,NDUFAF7,NNMT,NOP2,NSD1,NSUN2,NSUN3,NSUN4,NSUN5,NSUN6,NSUN7,NTMT1,PCMT1,PCMTD1,PEMT,PRDM1,PRDM10,PRDM14,PRDM15,PRDM16,PRDM2,PRDM4,PRDM5,PRDM7,PRDM8,PRMT1,PRMT10,PRMT2,PRMT3,PRMT5,PRMT6,PRMT7,RBBP5,RNMT,RNMTL1,RRNAD1,RRP8,SETD1A,SETD1B,SETD2,SETD3,SETD4,SETD6,SETD7,SETD8,SETD9,SETDB1,SETDB2,SETMAR,SHMT1,SMYD3,SMYD4,SUV39H1,SUV39H2,SUV420H1,SUV420H2,SUZ12,TARBP1,TFB1M,TFB2M,TGS1,THUMPD2,THUMPD3,TPMT,TRDMT1,TRMT1,TRMT10A,TRMT10B,TRMT10C,TRMT11,TRMT112,TRMT13,TRMT1L,TRMT2A,TRMT2B,TRMT44,TRMT5,TRMT61A,TRMT61B,TYW3,VCPKMT,WBSCR22,WDR4,WDR5,WDR77,WDR82,WHSC1,WHSC1L1,ZCCHC4
GO Molecular Function	GO:0008173	RNA methyltransferase activity	24	6.332775e-7	2.642034e-3	1.100847e-4	1.820598e+0	4.394161e+1	80	3.545966e-3	6.455778e-3	37	4.838528e-10	2.018634e-6	5.455767e-8	1.574710e+0	3.492706e+1	55	57	4.838993e-3	9.649123e-1	E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1,E1	ALKBH8,BCDIN3D,C7orf60,C9orf156,CMTR1,CMTR2,DIMT1,FAM103A1,FBL,FTSJ1,FTSJ2,FTSJ3,HENMT1,LCMT2,MEPCE,METTL1,METTL14,METTL15,METTL16,METTL2A,METTL2B,METTL3,MRM1,NOP2,NSUN2,NSUN3,NSUN4,NSUN5,NSUN6,RNMT,RNMTL1,RRNAD1,TARBP1,TFB1M,TFB2M,TGS1,THUMPD2,THUMPD3,TRDMT1,TRMT1,TRMT10A,TRMT10B,TRMT10C,TRMT11,TRMT112,TRMT13,TRMT1L,TRMT2A,TRMT2B,TRMT44,TRMT5,TRMT61A,TRMT61B,WBSCR22,WDR4
